観測所ID,地点名,かな,都道府県,地方,緯度,経度,標高(m),種別,観測要素,気象庁ページURL,状態,観測期間
36196,鷲倉,ワシクラ,福島県,東北,37.668333,140.26,1220,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1116&year=&month=&day=&view=,現役,
36221,飯舘,イイタテ,福島県,東北,37.665,140.726667,463,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1130&year=&month=&day=&view=,現役,
36251,西会津,ニシアイヅ,福島県,東北,37.588333,139.656667,165,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1031&year=&month=&day=&view=,現役,
36276,猪苗代,イナワシロ,福島県,東北,37.551667,140.108333,519,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0290&year=&month=&day=&view=,現役,
36291,二本松,ニホンマツ,福島県,東北,37.583333,140.43,235,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0291&year=&month=&day=&view=,現役,
36342,金山,カネヤマ,福島県,東北,37.473333,139.528333,296,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1044&year=&month=&day=&view=,現役,
36361,若松,ワカマツ,福島県,東北,37.488333,139.91,212,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=47570&year=&month=&day=&view=,現役,
36391,船引,フネヒキ,福島県,東北,37.435,140.576667,421,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0294&year=&month=&day=&view=,現役,
36411,浪江,ナミエ,福島県,東北,37.491667,140.965,43,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0295&year=&month=&day=&view=,現役,
36426,只見,タダミ,福島県,東北,37.343333,139.313333,377,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0297&year=&month=&day=&view=,現役,
36476,郡山,コオリヤマ,福島県,東北,37.368333,140.33,249,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0299&year=&month=&day=&view=,現役,
36501,川内,カワウチ,福島県,東北,37.336667,140.808333,410,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1129&year=&month=&day=&view=,現役,
36536,南郷,ナンゴウ,福島県,東北,37.265,139.536667,494,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0301&year=&month=&day=&view=,現役,
36562,湯本,ユモト,福島県,東北,37.276667,140.063333,646,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1294&year=&month=&day=&view=,現役,
36581,玉川,タマカワ：福島空港,福島県,東北,37.226667,140.426667,372,アメダス,気温 / 降水量 / 風 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1466&year=&month=&day=&view=,現役,
36591,小野新町,オノニイマチ,福島県,東北,37.286667,140.625,433,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0304&year=&month=&day=&view=,現役,
36611,広野,ヒロノ,福島県,東北,37.233333,141,43,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1034&year=&month=&day=&view=,現役,
36641,田島,タジマ,福島県,東北,37.206667,139.795,544,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0303&year=&month=&day=&view=,現役,
36667,白河,シラカワ,福島県,東北,37.131667,140.215,355,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=47597&year=&month=&day=&view=,現役,
36676,石川,イシカワ,福島県,東北,37.146667,140.46,290,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0307&year=&month=&day=&view=,現役,
36716,桧枝岐,ヒノエマタ,福島県,東北,37.01,139.375,973,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1295&year=&month=&day=&view=,現役,
36821,東白川,ヒガシシラカワ,福島県,東北,36.938333,140.408333,183,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=0312&year=&month=&day=&view=,現役,
36836,山田,ヤマダ,福島県,東北,36.933333,140.733333,25,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=1607&year=&month=&day=&view=,現役,
36846,小名浜,オナハマ,福島県,東北,36.946667,140.903333,3,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=36&block_no=47598&year=&month=&day=&view=,現役,
40046,北茨城,キタイバラキ,茨城県,関東,36.833333,140.771667,5,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0315&year=&month=&day=&view=,現役,
40061,大子,ダイゴ,茨城県,関東,36.778333,140.345,120,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0316&year=&month=&day=&view=,現役,
40091,常陸大宮,ヒタチオオミヤ,茨城県,関東,36.606667,140.325,95,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1331&year=&month=&day=&view=,現役,
40136,日立,ヒタチ,茨城県,関東,36.58,140.645,34,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1011&year=&month=&day=&view=,現役,
40191,笠間,カサマ,茨城県,関東,36.395,140.24,72,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0318&year=&month=&day=&view=,現役,
40201,水戸,ミト,茨城県,関東,36.38,140.466667,29,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=47629&year=&month=&day=&view=,現役,
40221,古河,コガ,茨城県,関東,36.201667,139.716667,20,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0320&year=&month=&day=&view=,現役,
40231,下館,シモダテ,茨城県,関東,36.281667,139.988333,24,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1530&year=&month=&day=&view=,現役,
40281,下妻,シモツマ,茨城県,関東,36.168333,139.945,20,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0322&year=&month=&day=&view=,現役,
40311,鉾田,ホコタ,茨城県,関東,36.168333,140.526667,32,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1245&year=&month=&day=&view=,現役,
40336,つくば,ツクバ,茨城県,関東,36.056667,140.125,25,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=47646&year=&month=&day=&view=,現役,
40341,土浦,ツチウラ,茨城県,関東,36.103333,140.22,26,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0324&year=&month=&day=&view=,現役,
40406,鹿嶋,カシマ,茨城県,関東,35.963333,140.621667,37,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=0325&year=&month=&day=&view=,現役,
40426,龍ケ崎,リュウガサキ,茨城県,関東,35.89,140.211667,4,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1014&year=&month=&day=&view=,現役,
41011,那須高原,ナスコウゲン,栃木県,関東,37.123333,140.035,749,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0326&year=&month=&day=&view=,現役,
41076,五十里,イカリ,栃木県,関東,36.921667,139.695,620,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1015&year=&month=&day=&view=,現役,
41091,黒磯,クロイソ,栃木県,関東,36.981667,140.018333,343,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0329&year=&month=&day=&view=,現役,
41116,土呂部,ドロブ,栃木県,関東,36.891667,139.568333,925,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1221&year=&month=&day=&view=,現役,
41141,大田原,オオタワラ,栃木県,関東,36.84,140.035,188,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0331&year=&month=&day=&view=,現役,
41166,奥日光,オクニッコウ,栃木県,関東,36.738333,139.5,1292,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=47690&year=&month=&day=&view=,現役,
41172,日光東町,ニッコウヒガシマチ,栃木県,関東,36.75,139.615,561,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1675&year=&month=&day=&view=,現役,
41181,塩谷,シオヤ,栃木県,関東,36.756667,139.883333,225,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1334&year=&month=&day=&view=,現役,
41247,那須烏山,ナスカラスヤマ,栃木県,関東,36.641667,140.116667,82,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1605&year=&month=&day=&view=,現役,
41271,鹿沼,カヌマ,栃木県,関東,36.591667,139.735,165,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0335&year=&month=&day=&view=,現役,
41277,宇都宮,ウツノミヤ,栃木県,関東,36.548333,139.868333,119,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=47615&year=&month=&day=&view=,現役,
41331,真岡,モオカ,栃木県,関東,36.476667,139.986667,91,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0338&year=&month=&day=&view=,現役,
41361,佐野,サノ,栃木県,関東,36.363333,139.57,68,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=1018&year=&month=&day=&view=,現役,
41376,小山,オヤマ,栃木県,関東,36.338333,139.83,44,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=41&block_no=0341&year=&month=&day=&view=,現役,
42046,藤原,フジワラ,群馬県,関東,36.863333,139.058333,700,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=1222&year=&month=&day=&view=,現役,
42091,みなかみ,ミナカミ,群馬県,関東,36.773333,138.965,524,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=1019&year=&month=&day=&view=,現役,
42121,草津,クサツ,群馬県,関東,36.616667,138.591667,1223,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0343&year=&month=&day=&view=,現役,
42146,沼田,ヌマタ,群馬県,関東,36.668333,139.021667,390,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0346&year=&month=&day=&view=,現役,
42186,中之条,ナカノジョウ,群馬県,関東,36.586667,138.85,354,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=1020&year=&month=&day=&view=,現役,
42221,田代,タシロ,群馬県,関東,36.463333,138.463333,1230,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0348&year=&month=&day=&view=,現役,
42251,前橋,マエバシ,群馬県,関東,36.405,139.06,112,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=47624&year=&month=&day=&view=,現役,
42266,桐生,キリュウ,群馬県,関東,36.41,139.325,117,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0351&year=&month=&day=&view=,現役,
42286,上里見,カミサトミ,群馬県,関東,36.376667,138.895,183,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0353&year=&month=&day=&view=,現役,
42302,伊勢崎,イセサキ,群馬県,関東,36.331667,139.165,64,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=1021&year=&month=&day=&view=,現役,
42326,西野牧,ニシノマキ,群馬県,関東,36.245,138.706667,375,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0354&year=&month=&day=&view=,現役,
42366,館林,タテバヤシ,群馬県,関東,36.24,139.513333,23,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=0356&year=&month=&day=&view=,現役,
42396,神流,カンナ,群馬県,関東,36.108333,138.896667,357,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=42&block_no=1223&year=&month=&day=&view=,現役,
43051,寄居,ヨリイ,埼玉県,関東,36.105,139.183333,128,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=1009&year=&month=&day=&view=,現役,
43056,熊谷,クマガヤ,埼玉県,関東,36.15,139.38,30,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=47626&year=&month=&day=&view=,現役,
43126,久喜,クキ,埼玉県,関東,36.086667,139.635,12,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=0359&year=&month=&day=&view=,現役,
43156,秩父,チチブ,埼玉県,関東,35.99,139.073333,232,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=47641&year=&month=&day=&view=,現役,
43171,鳩山,ハトヤマ,埼玉県,関東,35.985,139.335,44,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=1232&year=&month=&day=&view=,現役,
43241,さいたま,サイタマ,埼玉県,関東,35.875,139.586667,8,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=0363&year=&month=&day=&view=,現役,
43256,越谷,コシガヤ,埼玉県,関東,35.883333,139.756667,3,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=0364&year=&month=&day=&view=,現役,
43266,所沢,トコロザワ,埼玉県,関東,35.773333,139.413333,119,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=43&block_no=1070&year=&month=&day=&view=,現役,
44046,小河内,オゴウチ,東京都,関東,35.791667,139.05,530,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=44&block_no=0365&year=&month=&day=&view=,現役,
44056,青梅,オウメ,東京都,関東,35.788333,139.311667,155,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=44&block_no=1001&year=&month=&day=&view=,現役,
44071,練馬,ネリマ,東京都,関東,35.738333,139.591667,51,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=44&block_no=1002&year=&month=&day=&view=,現役,
